MeasureItem	Month	Year	Category	Area	MeasureItemID	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	6	2025	Wind Onshore	LT	B19	100	390.74366750000000000000	
Monthly Domestic Values	7	2025	Wind Onshore	LT	B19	100	178.94260500000000000000	
Monthly Domestic Values	8	2025	Wind Onshore	LT	B19	100	212.22468750000000000000	
Monthly Domestic Values	9	2025	Wind Onshore	LT	B19	100	275.29501750000000000000	
Monthly Domestic Values	10	2025	Wind Onshore	LT	B19	100	385.48457349875000000000	
Monthly Domestic Values	11	2025	Wind Onshore	LT	B19	100	310.38894679825000000000	
Monthly Domestic Values	12	2025	Wind Onshore	LT	B19	100	504.1490518545000000	
Monthly Domestic Values	1	2025	Biomass	LU	B01	100	27.0303400000000000	
Monthly Domestic Values	2	2025	Biomass	LU	B01	100	11.4388400000000000	
Monthly Domestic Values	3	2025	Biomass	LU	B01	100	26.6022325000000000	
Monthly Domestic Values	4	2025	Biomass	LU	B01	100	17.0356900000000000	
Monthly Domestic Values	5	2025	Biomass	LU	B01	100	15.3921075000000000	
Monthly Domestic Values	6	2025	Biomass	LU	B01	100	16.3308450000000000	
Monthly Domestic Values	7	2025	Biomass	LU	B01	100	12.13131000000000000000	
Monthly Domestic Values	8	2025	Biomass	LU	B01	100	21.60819750000000000000	
Monthly Domestic Values	9	2025	Biomass	LU	B01	100	20.41724750000000000000	
Monthly Domestic Values	10	2025	Biomass	LU	B01	100	20.0917900000000000	
Monthly Domestic Values	11	2025	Biomass	LU	B01	100	19.12433775000000000000	
Monthly Domestic Values	12	2025	Biomass	LU	B01	100	23.5632940000000000	
Monthly Domestic Values	1	2025	Export	LU	67	100	14.705071	
Monthly Domestic Values	2	2025	Export	LU	67	100	8.801839	
Monthly Domestic Values	3	2025	Export	LU	67	100	0.857133	
Monthly Domestic Values	4	2025	Export	LU	67	100	1.436142	
Monthly Domestic Values	5	2025	Export	LU	67	100	3.446975	
Monthly Domestic Values	6	2025	Export	LU	67	100	7.045143	
Monthly Domestic Values	7	2025	Export	LU	67	100	2.842332	
Monthly Domestic Values	8	2025	Export	LU	67	100	8.278443	
Monthly Domestic Values	9	2025	Export	LU	67	100	8.853246	
Monthly Domestic Values	10	2025	Export	LU	67	100	6.494951	
Monthly Domestic Values	11	2025	Export	LU	67	100	1.784108	
Monthly Domestic Values	12	2025	Export	LU	67	100	3.309685	
Monthly Domestic Values	1	2025	Fossil Gas	LU	B04	100	8.12055250000000000000	
Monthly Domestic Values	2	2025	Fossil Gas	LU	B04	100	7.80906250000000000000	
Monthly Domestic Values	3	2025	Fossil Gas	LU	B04	100	6.88051750000000000000	
Monthly Domestic Values	4	2025	Fossil Gas	LU	B04	100	5.04658250000000000000	
Monthly Domestic Values	5	2025	Fossil Gas	LU	B04	100	3.73360500000000000000	
Monthly Domestic Values	6	2025	Fossil Gas	LU	B04	100	2.41028500000000000000	
Monthly Domestic Values	7	2025	Fossil Gas	LU	B04	100	2.42121500000000000000	
Monthly Domestic Values	8	2025	Fossil Gas	LU	B04	100	2.27782500000000000000	
Monthly Domestic Values	9	2025	Fossil Gas	LU	B04	100	3.20516000000000000000	
Monthly Domestic Values	10	2025	Fossil Gas	LU	B04	100	4.56673450000000000000	
Monthly Domestic Values	11	2025	Fossil Gas	LU	B04	100	6.44860150000000000000	
Monthly Domestic Values	12	2025	Fossil Gas	LU	B04	100	8.01709350000000000000	
Monthly Domestic Values	1	2025	Hydro Run-of-river and poundage	LU	B11	100	6.66336250000000000000	
Monthly Domestic Values	2	2025	Hydro Run-of-river and poundage	LU	B11	100	5.70503750000000000000	
Monthly Domestic Values	3	2025	Hydro Run-of-river and poundage	LU	B11	100	7.14121000000000000000	
Monthly Domestic Values	4	2025	Hydro Run-of-river and poundage	LU	B11	100	4.25538250000000000000	
Monthly Domestic Values	5	2025	Hydro Run-of-river and poundage	LU	B11	100	2.75178000000000000000	
Monthly Domestic Values	6	2025	Hydro Run-of-river and poundage	LU	B11	100	2.84149750000000000000	
Monthly Domestic Values	7	2025	Hydro Run-of-river and poundage	LU	B11	100	1.55489250000000000000	
Monthly Domestic Values	8	2025	Hydro Run-of-river and poundage	LU	B11	100	1.42035250000000000000	
Monthly Domestic Values	9	2025	Hydro Run-of-river and poundage	LU	B11	100	4.37814500000000000000	
Monthly Domestic Values	10	2025	Hydro Run-of-river and poundage	LU	B11	100	5.18190025000000000000	
Monthly Domestic Values	11	2025	Hydro Run-of-river and poundage	LU	B11	100	6.75456950000000000000	
Monthly Domestic Values	12	2025	Hydro Run-of-river and poundage	LU	B11	100	7.24164350000000000000	
Monthly Domestic Values	1	2025	Hydro Water Reservoir	LU	B12	100	4.83969500000000000000	
Monthly Domestic Values	2	2025	Hydro Water Reservoir	LU	B12	100	2.39548000000000000000	
Monthly Domestic Values	3	2025	Hydro Water Reservoir	LU	B12	100	0.27011250000000000000	
Monthly Domestic Values	4	2025	Hydro Water Reservoir	LU	B12	100	0.24517750000000000000	
Monthly Domestic Values	5	2025	Hydro Water Reservoir	LU	B12	100	0.20509750000000000000	
Monthly Domestic Values	6	2025	Hydro Water Reservoir	LU	B12	100	0.20183250000000000000	
Monthly Domestic Values	7	2025	Hydro Water Reservoir	LU	B12	100	0.23562000000000000000	
Monthly Domestic Values	8	2025	Hydro Water Reservoir	LU	B12	100	0.18861750000000000000	
Monthly Domestic Values	9	2025	Hydro Water Reservoir	LU	B12	100	0.35788250000000000000	
Monthly Domestic Values	10	2025	Hydro Water Reservoir	LU	B12	100	1.52163325000000000000	
Monthly Domestic Values	11	2025	Hydro Water Reservoir	LU	B12	100	1.90020625000000000000	
Monthly Domestic Values	12	2025	Hydro Water Reservoir	LU	B12	100	1.98496575000000000000	
Monthly Domestic Values	1	2025	Import	LU	99	100	364.950535	
Monthly Domestic Values	2	2025	Import	LU	99	100	342.949448	
Monthly Domestic Values	3	2025	Import	LU	99	100	301.716248	
Monthly Domestic Values	4	2025	Import	LU	99	100	266.973217	
Monthly Domestic Values	5	2025	Import	LU	99	100	252.516918	
Monthly Domestic Values	6	2025	Import	LU	99	100	258.597723	
Monthly Domestic Values	7	2025	Import	LU	99	100	281.233808	
Monthly Domestic Values	8	2025	Import	LU	99	100	247.280599	
Monthly Domestic Values	9	2025	Import	LU	99	100	276.016638	
Monthly Domestic Values	10	2025	Import	LU	99	100	316.272720	
Monthly Domestic Values	11	2025	Import	LU	99	100	330.744219	
Monthly Domestic Values	12	2025	Import	LU	99	100	322.370127	
Monthly Domestic Values	1	2025	Solar	LU	B16	100	5.92510750000000000000	
Monthly Domestic Values	2	2025	Solar	LU	B16	100	14.35157250000000000000	
Monthly Domestic Values	3	2025	Solar	LU	B16	100	40.18231000000000000000	
Monthly Domestic Values	4	2025	Solar	LU	B16	100	50.12932250000000000000	
Monthly Domestic Values	5	2025	Solar	LU	B16	100	58.91390750000000000000	
Monthly Domestic Values	6	2025	Solar	LU	B16	100	64.61468000000000000000	
Monthly Domestic Values	7	2025	Solar	LU	B16	100	62.20745250000000000000	
Monthly Domestic Values	8	2025	Solar	LU	B16	100	60.62834250000000000000	
Monthly Domestic Values	9	2025	Solar	LU	B16	100	34.75446250000000000000	
Monthly Domestic Values	10	2025	Solar	LU	B16	100	18.59294725000000000000	
Monthly Domestic Values	11	2025	Solar	LU	B16	100	10.94268150000000000000	
Monthly Domestic Values	12	2025	Solar	LU	B16	100	7.43707425000000000000	
Monthly Domestic Values	1	2025	Waste	LU	B17	100	9.8392650000000000	
Monthly Domestic Values	2	2025	Waste	LU	B17	100	7.9676825000000000	
Monthly Domestic Values	3	2025	Waste	LU	B17	100	8.4185525000000000	
Monthly Domestic Values	4	2025	Waste	LU	B17	100	7.56202500000000000000	
Monthly Domestic Values	5	2025	Waste	LU	B17	100	7.69359000000000000000	
Monthly Domestic Values	6	2025	Waste	LU	B17	100	8.43442750000000000000	
Monthly Domestic Values	7	2025	Waste	LU	B17	100	8.34574000000000000000	
Monthly Domestic Values	8	2025	Waste	LU	B17	100	7.72977000000000000000	
Monthly Domestic Values	9	2025	Waste	LU	B17	100	7.80185250000000000000	
Monthly Domestic Values	10	2025	Waste	LU	B17	100	4.19271600000000000000	
Monthly Domestic Values	11	2025	Waste	LU	B17	100	7.93066875000000000000	
Monthly Domestic Values	12	2025	Waste	LU	B17	100	8.1117340000000000	
Monthly Domestic Values	1	2025	Wind Onshore	LU	B19	100	52.22345250000000000000	
Monthly Domestic Values	2	2025	Wind Onshore	LU	B19	100	33.34334250000000000000	
Monthly Domestic Values	3	2025	Wind Onshore	LU	B19	100	35.35417500000000000000	
Monthly Domestic Values	4	2025	Wind Onshore	LU	B19	100	33.18770750000000000000	
Monthly Domestic Values	5	2025	Wind Onshore	LU	B19	100	36.28374500000000000000	
Monthly Domestic Values	6	2025	Wind Onshore	LU	B19	100	28.67240000000000000000	
Monthly Domestic Values	7	2025	Wind Onshore	LU	B19	100	25.74582000000000000000	
Monthly Domestic Values	8	2025	Wind Onshore	LU	B19	100	24.21508750000000000000	
Monthly Domestic Values	9	2025	Wind Onshore	LU	B19	100	42.37464500000000000000	
Monthly Domestic Values	10	2025	Wind Onshore	LU	B19	100	53.46144500000000000000	
Monthly Domestic Values	11	2025	Wind Onshore	LU	B19	100	43.27687625000000000000	
Monthly Domestic Values	12	2025	Wind Onshore	LU	B19	100	57.73321850000000000000	
Monthly Domestic Values	1	2025	Biomass	LV	B01	100	43.8445000000000000	
Monthly Domestic Values	2	2025	Biomass	LV	B01	100	43.3236500000000000	
Monthly Domestic Values	3	2025	Biomass	LV	B01	100	39.2772000000000000	
Monthly Domestic Values	4	2025	Biomass	LV	B01	100	34.1762700000000000	
Monthly Domestic Values	5	2025	Biomass	LV	B01	100	31.6292600000000000	
Monthly Domestic Values	6	2025	Biomass	LV	B01	100	25.2400500000000000	
Monthly Domestic Values	7	2025	Biomass	LV	B01	100	20.8987400000000000	
Monthly Domestic Values	8	2025	Biomass	LV	B01	100	29.3729069270000000	
Monthly Domestic Values	9	2025	Biomass	LV	B01	100	25.1106212520000000	
Monthly Domestic Values	10	2025	Biomass	LV	B01	100	32.5781753210000000	
Monthly Domestic Values	11	2025	Biomass	LV	B01	100	36.2080181460000000	
Monthly Domestic Values	12	2025	Biomass	LV	B01	100	35.4879501580000000	
Monthly Domestic Values	7	2025	Energy storage	LV	B25	100	0.00015000000000000000	
Monthly Domestic Values	8	2025	Energy storage	LV	B25	100	0.09282012200000000000	
Monthly Domestic Values	9	2025	Energy storage	LV	B25	100	0.13832290100000000000	
Monthly Domestic Values	10	2025	Energy storage	LV	B25	100	0.65214835400000000000	
Monthly Domestic Values	11	2025	Energy storage	LV	B25	100	0.57004280900000000000	
Monthly Domestic Values	12	2025	Energy storage	LV	B25	100	4.4418476320000000	
Monthly Domestic Values	1	2025	Export	LV	67	100	180.456225	
Monthly Domestic Values	2	2025	Export	LV	67	100	170.813775	
Monthly Domestic Values	3	2025	Export	LV	67	100	124.070075	
Monthly Domestic Values	4	2025	Export	LV	67	100	119.171225	
Monthly Domestic Values	5	2025	Export	LV	67	100	77.535100	
Monthly Domestic Values	6	2025	Export	LV	67	100	174.378950	
Monthly Domestic Values	7	2025	Export	LV	67	100	266.456450	
Monthly Domestic Values	8	2025	Export	LV	67	100	175.001695	
Monthly Domestic Values	9	2025	Export	LV	67	100	67.541965	
Monthly Domestic Values	10	2025	Export	LV	67	100	89.496955	
Monthly Domestic Values	11	2025	Export	LV	67	100	212.380775	
Monthly Domestic Values	12	2025	Export	LV	67	100	217.697750	
Monthly Domestic Values	1	2025	Fossil Gas	LV	B04	100	204.5781300000000000	
Monthly Domestic Values	2	2025	Fossil Gas	LV	B04	100	422.4454800000000000	
Monthly Domestic Values	3	2025	Fossil Gas	LV	B04	100	164.9242100000000000	
Monthly Domestic Values	4	2025	Fossil Gas	LV	B04	100	61.9209000000000000	
Monthly Domestic Values	5	2025	Fossil Gas	LV	B04	100	17.0414000000000000	
Monthly Domestic Values	6	2025	Fossil Gas	LV	B04	100	8.7698400000000000	
Monthly Domestic Values	7	2025	Fossil Gas	LV	B04	100	64.2945200000000000	
Monthly Domestic Values	8	2025	Fossil Gas	LV	B04	100	64.2242699630000000	
Monthly Domestic Values	9	2025	Fossil Gas	LV	B04	100	86.4828379100000000	
Monthly Domestic Values	10	2025	Fossil Gas	LV	B04	100	137.5598669650000000	
Monthly Domestic Values	11	2025	Fossil Gas	LV	B04	100	203.0836210540000000	
Monthly Domestic Values	12	2025	Fossil Gas	LV	B04	100	137.3910588420000000	
Monthly Domestic Values	1	2025	Hydro Run-of-river and poundage	LV	B11	100	340.1717900000000000	
Monthly Domestic Values	2	2025	Hydro Run-of-river and poundage	LV	B11	100	225.4814400000000000	
Monthly Domestic Values	3	2025	Hydro Run-of-river and poundage	LV	B11	100	282.7279000000000000	
Monthly Domestic Values	4	2025	Hydro Run-of-river and poundage	LV	B11	100	227.9590000000000000	
Monthly Domestic Values	5	2025	Hydro Run-of-river and poundage	LV	B11	100	252.5779700000000000	
Monthly Domestic Values	6	2025	Hydro Run-of-river and poundage	LV	B11	100	353.6930900000000000	
Monthly Domestic Values	7	2025	Hydro Run-of-river and poundage	LV	B11	100	266.9970000000000000	
Monthly Domestic Values	8	2025	Hydro Run-of-river and poundage	LV	B11	100	229.1582977580000000	
Monthly Domestic Values	9	2025	Hydro Run-of-river and poundage	LV	B11	100	120.0078495880000000	
Monthly Domestic Values	10	2025	Hydro Run-of-river and poundage	LV	B11	100	103.3187588850000000	
Monthly Domestic Values	11	2025	Hydro Run-of-river and poundage	LV	B11	100	219.6720004600000000	
Monthly Domestic Values	12	2025	Hydro Run-of-river and poundage	LV	B11	100	321.7504161990000000	
Monthly Domestic Values	1	2025	Import	LV	99	100	212.613450	
Monthly Domestic Values	2	2025	Import	LV	99	100	72.166875	
Monthly Domestic Values	3	2025	Import	LV	99	100	186.451975	
Monthly Domestic Values	4	2025	Import	LV	99	100	263.160625	
Monthly Domestic Values	5	2025	Import	LV	99	100	238.572575	
Monthly Domestic Values	6	2025	Import	LV	99	100	207.853400	
Monthly Domestic Values	7	2025	Import	LV	99	100	362.637675	
Monthly Domestic Values	8	2025	Import	LV	99	100	296.211345	
Monthly Domestic Values	9	2025	Import	LV	99	100	302.688870	
Monthly Domestic Values	10	2025	Import	LV	99	100	379.467755	
Monthly Domestic Values	11	2025	Import	LV	99	100	372.216425	
Monthly Domestic Values	12	2025	Import	LV	99	100	367.987250	
Monthly Domestic Values	1	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	2	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	3	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	4	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	5	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	6	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	7	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	8	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	10	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	11	2025	Other	LV	B20	100	0.00000000000000000000	
Monthly Domestic Values	12	2025	Other	LV	B20	100	0.35100000000000000000	
Monthly Domestic Values	1	2025	Solar	LV	B16	100	3.7583900000000000	
Monthly Domestic Values	2	2025	Solar	LV	B16	100	16.5897100000000000	
Monthly Domestic Values	3	2025	Solar	LV	B16	100	48.6055400000000000	
Monthly Domestic Values	4	2025	Solar	LV	B16	100	77.4304900000000000	
Monthly Domestic Values	5	2025	Solar	LV	B16	100	84.5073300000000000	
Monthly Domestic Values	6	2025	Solar	LV	B16	100	84.5997300000000000	
Monthly Domestic Values	7	2025	Solar	LV	B16	100	106.4905800000000000	
Monthly Domestic Values	8	2025	Solar	LV	B16	100	101.2272133480000000	
Monthly Domestic Values	9	2025	Solar	LV	B16	100	84.0025672550000000	
Monthly Domestic Values	10	2025	Solar	LV	B16	100	48.9176892530000000	
Monthly Domestic Values	11	2025	Solar	LV	B16	100	14.6020683090000000	
Monthly Domestic Values	12	2025	Solar	LV	B16	100	7.3440277940000000	
Monthly Domestic Values	1	2025	Wind Onshore	LV	B19	100	31.3052000000000000	
Monthly Domestic Values	2	2025	Wind Onshore	LV	B19	100	12.2252200000000000	
Monthly Domestic Values	3	2025	Wind Onshore	LV	B19	100	24.6873200000000000	
Monthly Domestic Values	4	2025	Wind Onshore	LV	B19	100	17.5247500000000000	
Monthly Domestic Values	5	2025	Wind Onshore	LV	B19	100	15.6713100000000000	
Monthly Domestic Values	6	2025	Wind Onshore	LV	B19	100	12.9264500000000000	
Monthly Domestic Values	7	2025	Wind Onshore	LV	B19	100	6.6074900000000000	
Monthly Domestic Values	8	2025	Wind Onshore	LV	B19	100	8.4610510880000000	
Monthly Domestic Values	9	2025	Wind Onshore	LV	B19	100	14.4838672420000000	
Monthly Domestic Values	10	2025	Wind Onshore	LV	B19	100	13.4751102560000000	
Monthly Domestic Values	11	2025	Wind Onshore	LV	B19	100	17.6675711010000000	
Monthly Domestic Values	12	2025	Wind Onshore	LV	B19	100	25.3349506690000000	
Monthly Domestic Values	1	2025	Biomass	MD	B01	100	1.1000000000000000	
Monthly Domestic Values	2	2025	Biomass	MD	B01	100	0.62400000000000000000	
Monthly Domestic Values	3	2025	Biomass	MD	B01	100	1.2680000000000000	
Monthly Domestic Values	4	2025	Biomass	MD	B01	100	1.2880000000000000	
Monthly Domestic Values	5	2025	Biomass	MD	B01	100	0.96700000000000000000	
Monthly Domestic Values	6	2025	Biomass	MD	B01	100	1.3130000000000000	
Monthly Domestic Values	7	2025	Biomass	MD	B01	100	1.4660000000000000	
Monthly Domestic Values	8	2025	Biomass	MD	B01	100	1.2760000000000000	
Monthly Domestic Values	9	2025	Biomass	MD	B01	100	0.38600000000000000000	
Monthly Domestic Values	10	2025	Biomass	MD	B01	100	1.2770000000000000	
Monthly Domestic Values	11	2025	Biomass	MD	B01	100	1.2800000000000000	
Monthly Domestic Values	12	2025	Biomass	MD	B01	100	1.4710000000000000	
Monthly Domestic Values	1	2025	Export	MD	67	100	65.230000	
Monthly Domestic Values	2	2025	Export	MD	67	100	107.887000	
Monthly Domestic Values	3	2025	Export	MD	67	100	174.035000	
Monthly Domestic Values	4	2025	Export	MD	67	100	41.593000	
Monthly Domestic Values	5	2025	Export	MD	67	100	58.183000	
Monthly Domestic Values	6	2025	Export	MD	67	100	50.374000	
Monthly Domestic Values	7	2025	Export	MD	67	100	56.632000	
Monthly Domestic Values	8	2025	Export	MD	67	100	65.587000	
Monthly Domestic Values	9	2025	Export	MD	67	100	54.014000	
Monthly Domestic Values	10	2025	Export	MD	67	100	126.218250	
Monthly Domestic Values	11	2025	Export	MD	67	100	198.364000	
Monthly Domestic Values	12	2025	Export	MD	67	100	194.631000	
Monthly Domestic Values	1	2025	Fossil Gas	MD	B04	100	235.2050000000000000	
Monthly Domestic Values	2	2025	Fossil Gas	MD	B04	100	205.0770000000000000	
Monthly Domestic Values	3	2025	Fossil Gas	MD	B04	100	173.3420000000000000	
Monthly Domestic Values	4	2025	Fossil Gas	MD	B04	100	109.4780000000000000	
Monthly Domestic Values	5	2025	Fossil Gas	MD	B04	100	96.6780000000000000	
Monthly Domestic Values	6	2025	Fossil Gas	MD	B04	100	90.6600000000000000	
Monthly Domestic Values	7	2025	Fossil Gas	MD	B04	100	121.4840000000000000	
Monthly Domestic Values	8	2025	Fossil Gas	MD	B04	100	104.5220000000000000	
Monthly Domestic Values	9	2025	Fossil Gas	MD	B04	100	92.2090000000000000	
Monthly Domestic Values	10	2025	Fossil Gas	MD	B04	100	115.3970000000000000	
Monthly Domestic Values	11	2025	Fossil Gas	MD	B04	100	172.4870000000000000	
Monthly Domestic Values	12	2025	Fossil Gas	MD	B04	100	205.4790000000000000	
Monthly Domestic Values	1	2025	Fossil Hard coal	MD	B05	100	0.00000000000000000000	
Monthly Domestic Values	2	2025	Fossil Hard coal	MD	B05	100	0.00000000000000000000	
